TransactionID,Date,CustomerID,CustomerName,CustomerCity,CustomerCountry,ProductID,ProductName,ProductCategory,ProductSubcategory,UnitPrice,Quantity,TotalAmount
T009143,2023-09-23,C0424,Robert Thompson,Philadelphia,UK,P0201,Deluxe Camera,Home & Garden,Furniture,837.15,4,3348.6
T009144,2023-11-14,C0888,William Thompson,Dallas,Canada,P0202,Portable Laptop,Clothing,Women's,60.04,1,60.04
T009145,2023-09-11,C0910,Emily Moore,Chicago,Australia,P0099,Wireless Smartphone,Home & Garden,Garden,395.14,2,790.28
T009146,2023-01-09,C0759,Michael Miller,Phoenix,Mexico,P0069,Basic Keyboard,Clothing,Shoes,543.5,1,543.5
T009147,2023-03-20,C0162,Sarah Smith,Dallas,Japan,P0340,Eco-friendly Headphones,Home & Garden,Kitchenware,217.99,3,653.97
T009148,2023-08-17,C0757,Lisa Thompson,San Diego,Australia,P0287,Portable Smartphone,Books,Textbooks,963.46,4,3853.84
T009149,2023-05-16,C0944,Robert Thompson,Chicago,Mexico,P0261,Deluxe Smartwatch,Clothing,Children's,454.16,3,1362.48
T009150,2023-05-27,C0379,Lisa Miller,Dallas,USA,P0144,Eco-friendly Smartwatch,Home & Garden,Garden,428.08,5,2140.4
T009151,2023-02-02,C0073,Lisa Miller,Chicago,Spain,P0419,Smart Camera,Clothing,Shoes,35.54,2,71.08
T009152,2023-10-07,C0994,Emily Smith,Phoenix,Australia,P0217,Portable Camera,Books,Fiction,977.69,4,3910.76
T009153,2023-03-17,C0439,Michael Moore,Chicago,Japan,P0486,Basic Monitor,Books,Magazines,22.76,1,22.76
T009154,2023-09-06,C0797,David Thompson,San Antonio,Japan,P0303,Ergonomic Mouse,Electronics,Computers,93.94,2,187.88
T009155,2023-10-01,C0152,John Smith,Houston,France,P0403,Deluxe Keyboard,Clothing,Accessories,485.2,2,970.4
T009156,2023-09-24,C0279,Mary Moore,Los Angeles,Canada,P0249,Ergonomic Keyboard,Electronics,Accessories,269.73,3,809.19
T009157,2023-12-08,C0020,David Thompson,San Diego,USA,P0358,Premium Headphones,Sports & Outdoors,Camping,363.17,3,1089.51
T009158,2023-12-21,C0606,Lisa Taylor,Houston,Brazil,P0111,Wireless Laptop,Sports & Outdoors,Water Sports,27.32,3,81.96
T009159,2023-06-21,C0616,Sarah Miller,Houston,Mexico,P0044,Basic Speaker,Clothing,Men's,881.98,3,2645.94
T009160,2023-01-16,C0419,Sarah Johnson,Los Angeles,Germany,P0334,Deluxe Smartwatch,Books,Fiction,494.3,5,2471.5
T009161,2023-09-10,C0222,Jane Davis,Phoenix,Spain,P0131,Basic Mouse,Sports & Outdoors,Fitness,96.58,3,289.74
T009162,2023-12-19,C0413,David Smith,Philadelphia,Australia,P0027,Ergonomic Mouse,Books,Magazines,546.92,2,1093.84
T009163,2023-05-27,C0201,John Wilson,Phoenix,Brazil,P0220,Ergonomic Keyboard,Sports & Outdoors,Fitness,31.95,4,127.8
T009164,2023-10-02,C0474,Emily Brown,San Antonio,Spain,P0341,Portable Camera,Sports & Outdoors,Water Sports,653.83,4,2615.32
T009165,2023-03-13,C0161,Jane Brown,San Diego,Australia,P0206,Deluxe Keyboard,Books,Fiction,370.43,1,370.43
T009166,2023-05-30,C0933,Jane Taylor,Los Angeles,Brazil,P0193,Deluxe Speaker,Electronics,Computers,743.38,4,2973.52
T009167,2023-05-21,C0505,Mary Thompson,San Jose,Spain,P0496,Wireless Smartphone,Clothing,Shoes,117.44,4,469.76
T009168,2023-08-29,C0444,Jane Moore,Phoenix,USA,P0178,Portable Laptop,Electronics,Cameras,124.98,2,249.96
T009169,2023-12-01,C0822,Robert Anderson,Los Angeles,Spain,P0131,Premium Keyboard,Sports & Outdoors,Cycling,651.33,3,1953.99
T009170,2023-03-22,C0942,Lisa Wilson,Chicago,UK,P0113,Smart Mouse,Sports & Outdoors,Team Sports,727.11,3,2181.33
T009171,2023-09-25,C0035,William Davis,San Diego,UK,P0101,Smart Keyboard,Clothing,Women's,937.16,3,2811.48
T009172,2023-03-11,C0127,Lisa Smith,San Antonio,Germany,P0120,Eco-friendly Smartwatch,Sports & Outdoors,Fitness,849.39,5,4246.95
T009173,2023-03-09,C0073,Lisa Johnson,San Antonio,Spain,P0446,Smart Smartwatch,Clothing,Shoes,185.52,1,185.52
T009174,2023-01-11,C0664,Sarah Taylor,Los Angeles,Mexico,P0219,Super Speaker,Sports & Outdoors,Cycling,749.42,3,2248.26
T009175,2023-02-07,C0018,Mary Davis,Chicago,France,P0114,Deluxe Camera,Clothing,Shoes,642.37,5,3211.85
T009176,2023-07-06,C0864,William Davis,Houston,France,P0347,Eco-friendly Keyboard,Home & Garden,Furniture,644.67,2,1289.34
T009177,2023-12-19,C0815,Robert Miller,Philadelphia,France,P0232,Premium Headphones,Clothing,Women's,841.26,4,3365.04
T009178,2023-08-08,C0943,David Miller,Chicago,Germany,P0262,Ultra Tablet,Home & Garden,Garden,199.59,4,798.36
T009179,2023-02-15,C0540,Michael Wilson,Houston,Mexico,P0217,Smart Camera,Electronics,Cameras,906.43,3,2719.29
T009180,2023-12-07,C0136,William Davis,San Antonio,France,P0246,Premium Camera,Clothing,Women's,894.64,1,894.64
T009181,2023-12-09,C0459,Lisa Anderson,Chicago,UK,P0068,Super Headphones,Sports & Outdoors,Team Sports,370.41,3,1111.23
T009182,2023-01-07,C0382,Michael Anderson,San Antonio,Germany,P0405,Basic Smartwatch,Electronics,Cameras,101.22,3,303.66
T009183,2023-03-16,C0849,David Anderson,Los Angeles,France,P0087,Ergonomic Camera,Home & Garden,Kitchenware,794.56,3,2383.68
T009184,2023-12-22,C0694,Robert Brown,Dallas,Australia,P0472,Smart Mouse,Sports & Outdoors,Water Sports,937.37,1,937.37
T009185,2023-09-16,C0464,John Smith,San Diego,USA,P0391,Eco-friendly Smartwatch,Home & Garden,Furniture,580.46,2,1160.92
T009186,2023-10-19,C0010,Sarah Johnson,Dallas,Australia,P0241,Basic Keyboard,Home & Garden,Decor,121.61,3,364.83
T009187,2023-07-18,C0871,Mary Johnson,San Diego,France,P0484,Super Mouse,Electronics,Audio,671.27,1,671.27
T009188,2023-08-22,C0983,David Miller,Dallas,USA,P0096,Basic Laptop,Books,Textbooks,271.65,2,543.3
T009189,2023-10-02,C0750,William Taylor,Los Angeles,Mexico,P0491,Eco-friendly Smartphone,Electronics,Cameras,228.37,4,913.48
T009190,2023-06-12,C0831,Jane Anderson,Philadelphia,UK,P0050,Premium Mouse,Books,Children's Books,780.73,5,3903.65
T009191,2023-06-28,C0364,Mary Brown,San Jose,France,P0086,Ultra Smartwatch,Electronics,Audio,553.01,5,2765.05
T009192,2023-07-01,C0309,Lisa Moore,New York,UK,P0416,Smart Camera,Books,Fiction,319.0,5,1595.0
T009193,2023-12-25,C0925,Lisa Brown,San Jose,Germany,P0067,Smart Keyboard,Clothing,Women's,51.87,2,103.74
T009194,2023-06-15,C0931,Michael Brown,Chicago,Germany,P0325,Smart Headphones,Books,Children's Books,987.64,3,2962.92
T009195,2023-11-06,C0364,Robert Smith,San Diego,Mexico,P0488,Portable Headphones,Clothing,Accessories,148.89,1,148.89
T009196,2023-07-25,C0884,Michael Moore,Philadelphia,Spain,P0170,Eco-friendly Laptop,Electronics,Smartphones,458.38,3,1375.14
T009197,2023-10-08,C0267,David Wilson,San Antonio,Japan,P0308,Deluxe Smartwatch,Sports & Outdoors,Team Sports,344.55,2,689.1
T009198,2023-12-24,C0814,Michael Moore,San Diego,Spain,P0064,Eco-friendly Headphones,Sports & Outdoors,Team Sports,828.5,1,828.5
T009199,2023-06-29,C0541,Sarah Taylor,San Antonio,Australia,P0212,Smart Headphones,Clothing,Women's,165.76,1,165.76
T009200,2023-05-29,C0967,Michael Thompson,San Jose,Mexico,P0144,Wireless Mouse,Home & Garden,Garden,855.22,5,4276.1
T009201,2023-11-20,C0285,Lisa Moore,Phoenix,USA,P0390,Super Camera,Clothing,Women's,370.75,4,1483.0
T009202,2023-07-17,C0993,Emily Taylor,Phoenix,France,P0031,Deluxe Smartphone,Books,Children's Books,439.06,5,2195.3
T009203,2023-06-07,C0333,Sarah Taylor,New York,Australia,P0395,Portable Speaker,Books,Non-fiction,101.39,3,304.17
T009204,2023-03-11,C0231,Robert Miller,Los Angeles,Germany,P0444,Deluxe Speaker,Clothing,Shoes,129.59,4,518.36
T009205,2023-05-31,C0923,Emily Anderson,Chicago,Germany,P0381,Super Tablet,Home & Garden,Decor,740.49,1,740.49
T009206,2023-12-25,C0189,Robert Smith,New York,USA,P0431,Smart Monitor,Electronics,Computers,67.69,5,338.45
T009207,2023-01-22,C0559,Jane Brown,San Diego,USA,P0374,Ergonomic Camera,Sports & Outdoors,Fitness,37.65,3,112.95
T009208,2023-01-13,C0253,Emily Thompson,San Antonio,Spain,P0047,Ergonomic Monitor,Home & Garden,Garden,513.98,4,2055.92
T009209,2023-10-23,C0487,Lisa Moore,Los Angeles,Spain,P0484,Eco-friendly Smartphone,Books,Children's Books,555.88,4,2223.52
T009210,2023-12-26,C0243,Mary Thompson,Los Angeles,Spain,P0300,Portable Camera,Books,Textbooks,102.12,4,408.48
T009211,2023-12-10,C0723,Lisa Miller,Philadelphia,UK,P0472,Wireless Smartwatch,Books,Textbooks,652.29,5,3261.45
T009212,2023-12-10,C0819,Lisa Anderson,Chicago,Brazil,P0292,Premium Keyboard,Sports & Outdoors,Cycling,620.94,4,2483.76
T009213,2023-05-06,C0053,John Moore,Houston,France,P0321,Wireless Smartwatch,Home & Garden,Furniture,466.9,3,1400.7
T009214,2023-06-18,C0551,Michael Thompson,Philadelphia,USA,P0222,Ergonomic Smartwatch,Clothing,Men's,828.11,3,2484.33
T009215,2023-03-13,C0328,Lisa Johnson,New York,Canada,P0152,Premium Speaker,Clothing,Children's,329.01,3,987.03
T009216,2023-09-10,C0454,Jane Anderson,New York,UK,P0318,Premium Headphones,Sports & Outdoors,Cycling,703.15,3,2109.45
T009217,2023-04-12,C0396,Mary Johnson,Houston,Mexico,P0222,Ergonomic Monitor,Books,Magazines,902.13,4,3608.52
T009218,2023-06-01,C0512,Michael Davis,Phoenix,USA,P0026,Smart Keyboard,Electronics,Accessories,366.06,3,1098.18
T009219,2023-02-15,C0043,John Moore,Chicago,UK,P0342,Smart Laptop,Books,Fiction,835.57,4,3342.28
T009220,2023-12-14,C0140,Sarah Smith,New York,Spain,P0463,Premium Keyboard,Home & Garden,Decor,967.67,5,4838.35
T009221,2023-10-28,C0975,Michael Johnson,New York,Australia,P0019,Ergonomic Camera,Electronics,Cameras,572.82,2,1145.64
T009222,2023-02-17,C0956,Sarah Davis,Houston,Spain,P0462,Ultra Monitor,Home & Garden,Kitchenware,711.51,3,2134.53
T009223,2023-01-10,C0398,Robert Miller,New York,USA,P0046,Wireless Laptop,Electronics,Cameras,606.82,4,2427.28
T009224,2023-09-13,C0651,John Smith,New York,USA,P0457,Super Speaker,Sports & Outdoors,Water Sports,971.65,1,971.65
T009225,2023-09-18,C0496,Emily Wilson,Houston,Canada,P0393,Deluxe Headphones,Sports & Outdoors,Water Sports,460.35,1,460.35
T009226,2023-05-30,C0933,John Thompson,San Antonio,Canada,P0455,Super Monitor,Books,Fiction,100.46,4,401.84
T009227,2023-06-13,C0558,Sarah Taylor,Dallas,Canada,P0315,Basic Tablet,Electronics,Accessories,164.95,1,164.95
T009228,2023-04-15,C0533,Sarah Smith,San Antonio,Brazil,P0467,Super Laptop,Electronics,Smartphones,411.04,3,1233.12
T009229,2023-04-20,C0154,Jane Moore,Phoenix,UK,P0140,Wireless Smartwatch,Books,Children's Books,845.35,2,1690.7
T009230,2023-08-25,C0998,William Johnson,New York,France,P0046,Super Keyboard,Home & Garden,Decor,908.36,3,2725.08
T009231,2023-10-21,C0063,William Wilson,Los Angeles,Mexico,P0117,Premium Camera,Home & Garden,Bedding,571.14,4,2284.56
T009232,2023-10-25,C0058,Emily Davis,Houston,France,P0067,Eco-friendly Mouse,Clothing,Women's,346.03,5,1730.15
T009233,2023-04-26,C0527,Robert Miller,San Jose,Canada,P0392,Deluxe Smartphone,Home & Garden,Furniture,616.1,4,2464.4
T009234,2023-09-12,C0676,Michael Miller,Phoenix,Australia,P0126,Ergonomic Smartphone,Books,Children's Books,659.45,2,1318.9
T009235,2023-11-23,C0948,Sarah Smith,San Antonio,France,P0292,Deluxe Speaker,Books,Fiction,488.88,2,977.76
T009236,2023-06-13,C0573,Michael Wilson,Dallas,Germany,P0184,Portable Speaker,Electronics,Cameras,27.54,2,55.08
T009237,2023-07-16,C0598,William Davis,Philadelphia,Germany,P0407,Super Camera,Electronics,Computers,201.23,3,603.69
T009238,2023-02-21,C0732,William Smith,San Jose,UK,P0043,Ultra Camera,Sports & Outdoors,Camping,519.04,2,1038.08
T009239,2023-06-30,C0166,Michael Wilson,Los Angeles,Brazil,P0454,Smart Headphones,Home & Garden,Kitchenware,123.73,1,123.73
T009240,2023-02-07,C0128,John Wilson,San Diego,Brazil,P0005,Premium Camera,Electronics,Cameras,307.67,4,1230.68
T009241,2023-11-01,C0087,David Brown,Philadelphia,Mexico,P0233,Super Monitor,Clothing,Men's,676.28,5,3381.4
T009242,2023-06-22,C0808,Lisa Anderson,Dallas,USA,P0171,Basic Speaker,Sports & Outdoors,Team Sports,128.89,1,128.89
T009243,2023-05-01,C0822,William Johnson,Dallas,Spain,P0127,Smart Speaker,Books,Children's Books,750.62,4,3002.48
T009244,2023-09-22,C0493,Robert Thompson,Los Angeles,Japan,P0108,Eco-friendly Smartwatch,Home & Garden,Furniture,985.24,1,985.24
T009245,2023-08-26,C0323,Robert Miller,Houston,Brazil,P0476,Portable Headphones,Home & Garden,Garden,129.81,2,259.62
T009246,2023-07-20,C0096,Robert Taylor,San Jose,Japan,P0318,Premium Mouse,Clothing,Shoes,686.17,3,2058.51
T009247,2023-12-11,C0883,Michael Brown,Houston,Canada,P0493,Ultra Tablet,Sports & Outdoors,Team Sports,855.22,2,1710.44
T009248,2023-11-05,C0901,William Smith,Dallas,Mexico,P0021,Premium Keyboard,Home & Garden,Kitchenware,749.37,2,1498.74
T009249,2023-12-08,C0582,Emily Brown,New York,Germany,P0253,Ultra Smartwatch,Clothing,Women's,107.87,2,215.74
T009250,2023-09-24,C0473,Michael Wilson,San Jose,Canada,P0483,Basic Monitor,Sports & Outdoors,Fitness,871.11,1,871.11
T009251,2023-03-21,C0111,Sarah Miller,Chicago,Japan,P0092,Deluxe Camera,Clothing,Shoes,822.8,2,1645.6
T009252,2023-02-23,C0557,William Johnson,Los Angeles,Spain,P0268,Smart Monitor,Clothing,Women's,392.71,5,1963.55
T009253,2023-05-08,C0284,David Johnson,Chicago,Brazil,P0044,Smart Headphones,Books,Textbooks,994.5,2,1989.0
T009254,2023-05-25,C0082,Mary Johnson,Phoenix,Brazil,P0146,Wireless Mouse,Clothing,Men's,492.16,2,984.32
T009255,2023-07-20,C0100,Sarah Johnson,Phoenix,Germany,P0396,Wireless Headphones,Sports & Outdoors,Fitness,39.0,5,195.0
T009256,2023-09-16,C0816,John Smith,San Jose,USA,P0063,Eco-friendly Keyboard,Books,Children's Books,891.73,2,1783.46
T009257,2023-05-19,C0268,William Miller,San Antonio,USA,P0373,Eco-friendly Laptop,Clothing,Shoes,767.3,4,3069.2
T009258,2023-12-17,C0228,Robert Smith,New York,Spain,P0215,Portable Smartwatch,Electronics,Computers,451.09,5,2255.45
T009259,2023-01-18,C0341,William Johnson,Chicago,Canada,P0266,Smart Monitor,Books,Magazines,187.43,5,937.15
T009260,2023-03-02,C0481,John Moore,San Jose,UK,P0021,Premium Mouse,Clothing,Men's,503.68,1,503.68
T009261,2023-02-01,C0892,Jane Brown,Philadelphia,Spain,P0402,Deluxe Smartwatch,Books,Non-fiction,640.77,2,1281.54
T009262,2023-06-08,C0246,Robert Miller,Dallas,Germany,P0073,Eco-friendly Laptop,Books,Children's Books,470.23,2,940.46
T009263,2023-11-08,C0250,Robert Taylor,San Jose,Australia,P0210,Smart Keyboard,Clothing,Children's,871.4,4,3485.6
T009264,2023-04-10,C0205,Robert Moore,Chicago,Spain,P0392,Portable Tablet,Books,Children's Books,847.08,2,1694.16
T009265,2023-12-23,C0450,David Brown,Dallas,Japan,P0356,Portable Keyboard,Electronics,Audio,389.75,1,389.75
T009266,2023-03-12,C0732,Jane Moore,Philadelphia,Spain,P0495,Super Mouse,Home & Garden,Kitchenware,905.0,5,4525.0
T009267,2023-02-26,C0799,Lisa Davis,Philadelphia,France,P0423,Smart Keyboard,Sports & Outdoors,Camping,361.34,5,1806.7
T009268,2023-12-05,C0896,William Anderson,Chicago,UK,P0480,Basic Speaker,Home & Garden,Furniture,966.76,5,4833.8
T009269,2023-09-15,C0430,Michael Smith,Chicago,Spain,P0348,Premium Mouse,Books,Textbooks,228.96,3,686.88
T009270,2023-08-02,C0652,William Wilson,San Jose,Germany,P0310,Premium Smartphone,Home & Garden,Decor,32.85,1,32.85
T009271,2023-11-13,C0056,William Moore,Dallas,Australia,P0498,Smart Mouse,Electronics,Computers,195.1,2,390.2
T009272,2023-05-22,C0038,Lisa Davis,Philadelphia,Spain,P0256,Smart Tablet,Clothing,Children's,264.04,1,264.04
T009273,2023-09-09,C0558,John Moore,San Jose,Mexico,P0264,Portable Monitor,Books,Magazines,798.78,4,3195.12
T009274,2023-06-18,C0247,Mary Anderson,San Diego,Australia,P0301,Smart Speaker,Clothing,Shoes,181.74,1,181.74
T009275,2023-03-23,C0123,Emily Anderson,San Antonio,Spain,P0153,Deluxe Headphones,Home & Garden,Decor,164.51,4,658.04
T009276,2023-05-29,C0670,Emily Taylor,Philadelphia,Mexico,P0367,Portable Smartphone,Sports & Outdoors,Team Sports,537.47,1,537.47
T009277,2023-03-14,C0915,Robert Miller,San Antonio,Brazil,P0327,Deluxe Smartwatch,Electronics,Smartphones,695.28,3,2085.84
T009278,2023-01-30,C0740,Sarah Miller,San Jose,Australia,P0289,Basic Headphones,Books,Textbooks,681.42,4,2725.68
T009279,2023-11-06,C0260,Emily Wilson,Los Angeles,Mexico,P0431,Portable Mouse,Electronics,Smartphones,722.29,3,2166.87
T009280,2023-11-28,C0891,Lisa Brown,Los Angeles,USA,P0437,Ergonomic Laptop,Books,Children's Books,936.13,3,2808.39
T009281,2023-04-22,C0155,David Thompson,San Jose,Germany,P0056,Deluxe Smartphone,Electronics,Smartphones,543.04,3,1629.12
T009282,2023-07-15,C0721,Michael Miller,Dallas,Brazil,P0297,Deluxe Camera,Clothing,Shoes,587.28,5,2936.4
T009283,2023-08-28,C0515,John Anderson,Philadelphia,USA,P0404,Premium Smartwatch,Electronics,Computers,961.98,1,961.98
T009284,2023-07-05,C0780,Robert Anderson,San Antonio,Mexico,P0420,Deluxe Smartwatch,Sports & Outdoors,Fitness,923.74,2,1847.48
T009285,2023-04-17,C0836,Sarah Miller,New York,Germany,P0494,Smart Smartwatch,Sports & Outdoors,Water Sports,447.48,5,2237.4
T009286,2023-08-09,C0963,Lisa Johnson,Phoenix,Germany,P0208,Smart Monitor,Sports & Outdoors,Team Sports,792.46,4,3169.84
T009287,2023-01-24,C0297,Michael Miller,Chicago,Germany,P0312,Premium Smartphone,Clothing,Shoes,373.09,5,1865.45
T009288,2023-03-08,C0910,William Taylor,San Diego,Australia,P0189,Basic Speaker,Books,Textbooks,403.09,4,1612.36
T009289,2023-08-03,C0579,John Taylor,San Antonio,UK,P0412,Premium Camera,Clothing,Children's,157.1,2,314.2
T009290,2023-03-28,C0709,Michael Anderson,Philadelphia,Mexico,P0074,Portable Headphones,Clothing,Men's,481.53,4,1926.12
T009291,2023-08-10,C0689,Jane Brown,San Diego,France,P0222,Premium Tablet,Electronics,Smartphones,235.07,3,705.21
T009292,2023-03-31,C0120,Sarah Taylor,Chicago,Brazil,P0424,Portable Speaker,Sports & Outdoors,Camping,595.67,1,595.67
T009293,2023-05-18,C0621,Michael Smith,San Antonio,Spain,P0245,Deluxe Keyboard,Home & Garden,Bedding,151.2,2,302.4
T009294,2023-10-05,C0551,Mary Johnson,San Diego,UK,P0347,Premium Smartphone,Books,Non-fiction,72.84,2,145.68
T009295,2023-03-20,C0592,Lisa Moore,Los Angeles,Canada,P0236,Premium Keyboard,Home & Garden,Bedding,563.61,3,1690.83
T009296,2023-03-19,C0008,Sarah Johnson,Houston,Spain,P0373,Deluxe Smartwatch,Clothing,Children's,608.98,1,608.98
T009297,2023-11-18,C0924,Sarah Moore,San Antonio,Brazil,P0091,Ultra Camera,Books,Children's Books,421.13,3,1263.39
T009298,2023-11-03,C0665,Michael Davis,Houston,Australia,P0316,Wireless Headphones,Clothing,Men's,190.76,3,572.28
T009299,2023-06-15,C0050,David Brown,San Jose,Canada,P0039,Smart Smartphone,Electronics,Computers,25.62,1,25.62
T009300,2023-11-24,C0821,David Thompson,Houston,Australia,P0267,Ergonomic Monitor,Books,Textbooks,278.05,4,1112.2
T009301,2023-08-27,C0971,William Moore,Houston,Mexico,P0396,Smart Mouse,Sports & Outdoors,Team Sports,223.76,2,447.52
T009302,2023-07-18,C0369,Michael Taylor,New York,Germany,P0369,Ultra Tablet,Books,Fiction,105.45,2,210.9
T009303,2023-09-13,C0662,Mary Miller,Dallas,Japan,P0170,Eco-friendly Monitor,Sports & Outdoors,Team Sports,690.69,5,3453.45
T009304,2023-06-10,C0742,Jane Moore,Dallas,UK,P0389,Portable Camera,Books,Fiction,548.28,2,1096.56
T009305,2023-09-06,C0165,Michael Smith,Chicago,Japan,P0254,Premium Monitor,Electronics,Cameras,249.2,5,1246.0
T009306,2023-06-29,C0972,Jane Anderson,Dallas,USA,P0299,Eco-friendly Camera,Electronics,Audio,648.2,5,3241.0
T009307,2023-05-19,C0084,Robert Moore,Houston,France,P0036,Portable Headphones,Books,Children's Books,723.17,1,723.17
T009308,2023-02-13,C0302,David Wilson,San Diego,UK,P0306,Eco-friendly Camera,Sports & Outdoors,Water Sports,63.6,5,318.0
T009309,2023-01-26,C0343,Robert Davis,Dallas,UK,P0129,Super Speaker,Electronics,Smartphones,13.99,4,55.96
T009310,2023-06-07,C0703,William Thompson,Philadelphia,Canada,P0015,Wireless Keyboard,Electronics,Computers,145.0,2,290.0
T009311,2023-08-22,C0867,Jane Miller,Houston,Brazil,P0013,Super Laptop,Sports & Outdoors,Fitness,68.4,1,68.4
T009312,2023-02-21,C0232,Jane Brown,Houston,Mexico,P0247,Deluxe Smartphone,Electronics,Audio,271.27,5,1356.35
T009313,2023-06-03,C0587,Robert Smith,Phoenix,Germany,P0127,Wireless Tablet,Home & Garden,Kitchenware,296.49,5,1482.45
T009314,2023-12-31,C0450,Mary Smith,Philadelphia,Canada,P0359,Basic Keyboard,Electronics,Audio,488.8,1,488.8
T009315,2023-06-11,C0366,Robert Smith,New York,USA,P0242,Wireless Speaker,Electronics,Cameras,743.29,4,2973.16
T009316,2023-03-18,C0979,Michael Taylor,Philadelphia,Canada,P0190,Smart Mouse,Home & Garden,Furniture,775.13,4,3100.52
T009317,2023-02-05,C0800,William Anderson,San Antonio,Germany,P0428,Smart Tablet,Home & Garden,Bedding,642.29,5,3211.45
T009318,2023-06-09,C0939,William Moore,San Diego,USA,P0497,Ergonomic Camera,Clothing,Accessories,514.56,3,1543.68
T009319,2023-12-17,C0810,Robert Smith,Los Angeles,Japan,P0170,Premium Smartphone,Clothing,Women's,257.25,4,1029.0
T009320,2023-11-02,C0566,Sarah Taylor,Houston,Canada,P0054,Smart Camera,Clothing,Women's,622.67,5,3113.35
T009321,2023-03-27,C0999,Michael Smith,New York,France,P0319,Smart Keyboard,Books,Magazines,180.12,4,720.48
T009322,2023-07-08,C0768,William Anderson,Phoenix,Australia,P0098,Wireless Keyboard,Home & Garden,Decor,349.15,2,698.3
T009323,2023-03-20,C0887,Sarah Smith,San Antonio,Canada,P0290,Premium Tablet,Books,Children's Books,55.82,5,279.1
T009324,2023-01-06,C0972,Emily Anderson,San Diego,Spain,P0466,Basic Smartwatch,Sports & Outdoors,Fitness,624.53,3,1873.59
T009325,2023-09-22,C0642,Robert Taylor,San Antonio,Brazil,P0181,Basic Headphones,Books,Magazines,227.16,4,908.64
T009326,2023-11-15,C0530,Robert Moore,New York,Mexico,P0388,Portable Laptop,Sports & Outdoors,Fitness,330.26,3,990.78
T009327,2023-04-20,C0206,Michael Davis,Houston,UK,P0242,Basic Mouse,Electronics,Accessories,856.9,1,856.9
